id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
2601553820.0,311,426,37,609,28,371,5,45,862,1,False,70202,10,665,False,False,0,691,1
28878121.0,438,848,0,313,28,17,564,0,643,0,False,4,10,524,True,False,0,434,1
8.41e+17,834,373,0,0,28,20,287,0,220,2,False,1,9,108,True,False,1,607,1
2583066602.0,301,636,0,868,28,412,15,32,614,0,False,46926,10,891,False,False,0,864,1
2365948482.0,206,137,39,271,28,533,0,42,277,0,False,7145,10,41,True,True,0,176,1
2391332989.0,224,333,297,753,28,2623,5,52,700,409,False,3952,10,599,False,False,0,531,1
4730693835.0,672,320,240,340,28,202,1,28,855,0,False,1678,10,744,True,False,0,518,1
3021814752.0,507,502,45,773,28,98,24,7,593,2,False,3336,10,556,True,False,0,817,1
2799935377.0,380,831,0,695,28,694,0,54,480,0,False,22368,10,82,True,False,0,938,1
2263112616.0,166,248,228,882,28,168,2,18,840,0,False,12406,10,767,True,False,0,642,1
2671843464.0,338,48,0,853,28,147,0,31,1017,0,False,96,10,813,False,False,0,977,1
3041436185.0,515,631,0,0,28,4087,1,5,594,1,False,3549,10,440,True,False,0,861,1
3730020912.0,632,718,423,867,100,75,4,12,979,12,False,1770,10,408,False,False,1,903,1
7.8e+17,777,878,261,435,28,8,669,1,452,133,False,177,10,308,True,False,0,955,1
2268932004.0,167,719,0,745,28,237,1,32,587,0,False,27579,10,821,True,False,0,318,1
8.41e+17,834,82,0,0,28,0,60,0,789,0,False,0,10,63,True,True,0,90,1
1233596353.0,2,47,0,0,369,8,91,0,19,0,False,18,6,318,True,True,0,47,1
304405082.0,517,874,0,0,28,702,1359,4,296,0,False,94409,10,120,False,False,0,319,1
2360216107.0,195,571,0,94,103,129,4,19,266,0,False,1168,10,297,True,False,0,645,1
4861803504.0,703,834,0,63,28,292,2225,0,500,0,False,0,10,308,True,False,0,813,1
7.91e+17,786,821,49,127,28,0,461,0,135,64,False,93,10,308,True,False,0,936,1
7.93e+17,788,681,106,710,28,4,445,0,150,60,False,80,10,308,True,False,0,886,1
8.24e+17,819,464,330,233,28,1,258,0,86,14,False,14,10,308,True,False,0,758,1
2756361932.0,350,928,413,64,346,99,0,17,492,0,False,1665,10,885,False,False,0,979,1
4874838393.0,706,618,0,719,28,66,2,24,996,0,False,432,10,759,True,False,0,179,1
7.59e+17,27,28,16,5,14,752,0,4,5,86,False,21132,1,314,True,False,0,29,1
2766206647.0,354,475,0,346,28,15,3,2,582,721,False,854,10,447,False,False,0,195,1
3239840098.0,558,133,408,151,352,1902,94,98,879,5,False,21114,10,604,False,False,0,170,1
2719936344.0,345,141,437,886,28,5744,3,112,648,2,False,105941,10,816,True,False,0,1043,1
8.4e+17,833,931,0,0,28,1,162,0,332,0,False,0,10,308,True,True,0,424,1
1934795125.0,105,862,0,0,28,8,0,6,565,0,False,41,10,692,True,False,0,945,1
3347398023.0,605,381,0,845,28,52,222,0,297,10,False,1,10,121,True,False,0,616,1
2608082672.0,314,492,340,728,28,421,1636,34,765,0,False,4701,10,650,True,False,0,713,1
14052388.0,68,570,239,303,102,413,148,37,276,0,False,22,10,267,False,False,0,138,1
4179589245.0,653,336,124,582,28,1479,3,11,555,19,False,32440,12,506,True,False,0,807,1
2390014363.0,223,747,347,135,28,252,2,38,544,70,False,15823,10,576,False,False,0,768,1
582070651.0,720,286,97,181,110,163,206,11,356,12,False,502,10,5,True,False,0,369,1
7.27e+17,742,74,0,0,28,3,30,0,116,0,False,1,10,103,True,False,1,74,1
2891174513.0,442,312,0,179,306,65,0,21,634,0,False,10069,10,700,True,False,0,508,1
1533777176.0,72,567,0,465,28,6766,3006,169,376,83,False,79860,10,250,False,False,0,441,1
21870796.0,132,346,0,513,28,1637,1770,18,264,2,False,66824,10,240,False,False,0,558,1
2203838767.0,139,97,0,642,28,116,0,39,967,0,False,8421,10,794,True,False,0,111,1
2744635545.0,349,925,204,0,28,24,712,1,423,2,False,22,11,189,True,True,1,164,1
51417900.0,709,970,168,593,28,239,344,15,385,0,False,9347,10,237,False,False,0,701,1
1912617043.0,97,497,0,245,280,8073,1,118,573,0,False,29984,10,617,False,False,0,583,1
8.41e+17,834,396,310,587,28,29,97,0,222,0,False,3,10,92,True,False,1,643,1
8.41e+17,834,950,0,0,28,0,20,0,792,0,False,0,10,63,True,True,0,80,1
8.26e+17,821,1033,232,649,235,372,1136,1,106,1,False,46,10,199,False,False,1,784,1
3027305319.0,508,450,0,207,28,6,0,5,590,0,False,2751,10,550,True,False,0,738,1
3299539696.0,582,153,0,647,32,16748,41,11,959,20542,False,837,10,500,False,False,0,207,1
2584769029.0,302,733,67,831,28,204,0,28,615,2,False,23502,10,848,False,False,0,908,1
21437491.0,119,865,243,490,46,12853,13,453,509,0,False,4874,10,511,True,False,0,521,1
7.98e+17,793,348,334,235,282,16,3,5,628,1,False,119,10,407,False,False,0,559,1
20065936.0,115,822,242,136,245,592885,13699,13723,283,3716,True,51157,10,170,False,False,0,482,1
2153665453.0,122,781,322,421,28,36,0,12,896,1,False,394,10,553,False,False,0,422,1
2820113721.0,396,127,95,70,50,392,0,17,159,0,False,1325,10,39,True,False,0,158,1
2875327857.0,430,285,301,378,317,5476,385,96,885,4,False,5846,12,513,True,False,0,425,1
2954476299.0,472,764,233,423,28,22,2107,1,67,297,False,387,10,308,False,False,0,391,1
8.25e+17,820,847,385,708,28,3,230,0,93,23,False,25,10,308,True,False,0,572,1
8.03e+17,802,643,328,152,28,2,352,0,187,23,False,44,10,308,True,False,0,867,1
1948423238.0,109,679,0,425,28,51,0,19,1047,0,False,13622,10,776,True,False,0,502,1
2185110726.0,131,992,0,881,28,61,3,12,716,0,False,6000,10,755,False,False,0,730,1
3347203689.0,604,382,73,851,28,3569,6,137,692,134,False,2459,10,758,False,False,1,617,1
8.25e+17,820,755,213,468,28,2,262,0,94,13,False,19,10,308,True,False,0,371,1
8.4e+17,833,779,152,885,28,11,201,0,464,26,False,5,10,114,True,False,1,764,1
4047811714.0,18,14,11,32,11,1226,2636,24,13,25,False,664,1,340,False,False,1,12,1
7.87e+17,783,219,110,613,28,1,455,0,127,72,False,121,10,308,True,False,0,311,1
767839495.0,799,164,0,167,28,57,1,10,426,0,False,79525,10,472,True,False,0,380,1
2400443496.0,226,326,341,680,213,1211,1,35,873,0,False,160,10,719,True,False,0,522,1
8.02e+17,801,651,332,595,28,0,338,0,178,32,False,35,10,308,True,False,0,868,1
8.22e+17,817,688,0,0,28,0,98,0,243,0,False,2,10,116,True,True,0,307,1
2878888502.0,432,444,0,297,365,131,1,26,134,0,False,1622,10,135,True,False,0,724,1
2570899740.0,293,584,431,275,28,247,0,53,612,2,False,17811,10,735,False,False,0,148,1
2474042306.0,249,955,0,606,101,85,13,2,548,1637,False,115,10,739,False,False,0,679,1
2372286949.0,211,106,0,491,28,284,29,31,327,1,False,4865,10,65,True,False,0,126,1
3180272609.0,541,89,0,180,48,5259,3881,65,336,83,False,545,10,233,False,False,0,105,1
2277757998.0,174,687,0,803,28,176,16,25,758,4,False,5040,10,805,True,False,0,267,1
2720832374.0,346,916,0,89,28,66,1,13,740,0,False,2989,10,667,True,False,0,630,1
3052517302.0,522,446,0,580,350,36,0,9,260,0,False,416,10,50,True,False,0,728,1
3317221923.0,593,701,170,88,28,633,43,65,1019,76,False,1627,10,560,True,False,0,278,1
8.41e+17,834,270,0,0,28,7,163,0,315,0,False,1,10,151,True,False,0,395,1
7.54e+17,761,690,0,808,28,55,1343,0,529,0,False,0,10,308,True,True,0,967,1
7.93e+17,788,759,181,269,28,5,505,0,152,90,False,114,10,308,True,False,0,924,1
177502839.0,86,826,0,495,28,5730,951,223,421,3634,False,16205,10,304,False,False,0,489,1
7.08e+17,732,602,123,105,28,4956,7,202,539,100,False,2179,10,811,True,False,0,1007,1
8.02e+17,801,817,248,525,28,2,350,0,174,20,False,21,10,308,True,False,0,934,1
7.71e+17,771,712,341,843,28,533,2,34,897,2,False,1056,10,715,True,False,0,301,1
2955212687.0,483,744,376,584,28,8,725,0,56,172,False,191,10,308,False,False,0,913,1
3003428519.0,498,918,0,0,28,98,8,14,101,2,False,3375,10,15,True,True,0,652,1
2617339802.0,322,1017,0,841,28,29,0,16,527,0,False,2839,11,807,False,False,0,1037,1
2352006876.0,191,920,0,0,28,2,14,0,251,1,False,1,22,165,True,True,0,316,1
2901778089.0,446,94,0,481,263,461,95,95,913,0,False,115356,12,483,True,False,0,109,1
2795689592.0,373,334,205,696,152,601,0,53,474,0,False,24135,10,75,False,False,0,533,1
2223415243.0,152,948,335,626,28,912,1164,56,722,3951,False,23106,10,595,False,False,0,669,1
2669568144.0,336,891,0,100,28,236,0,26,408,0,False,9719,10,307,False,False,0,580,1
288979145.0,441,784,0,323,28,85,4707,0,984,2,False,4,10,525,True,False,0,263,1
68956490.0,725,378,381,436,99,14491,134,1229,429,2923,False,2497530,10,124,False,False,0,624,1
3312790286.0,590,81,0,146,42,281,0,27,908,0,False,879,10,760,False,False,0,89,1
4790723008.0,678,606,0,397,28,60,11,11,70,2,False,4882,10,477,True,False,0,335,1
3266483216.0,571,691,339,215,28,10,1,4,861,0,False,787,10,729,False,False,0,268,1
239223019.0,225,368,87,507,184,174,6,13,72,0,False,1699,10,6,True,False,0,591,1
8.4e+17,833,958,363,219,292,66,1801,1,462,0,False,30,10,98,True,False,1,682,1
2789910212.0,367,419,0,543,28,148,0,21,468,0,False,12083,10,60,True,False,0,686,1
129845242.0,65,244,0,614,206,2047969,102396,13095,575,860,False,67905,10,419,False,False,0,354,1
8.05e+17,804,283,111,310,244,326,947,0,233,0,False,13,10,164,True,False,1,322,1
4841627539.0,686,758,307,533,28,2,353,0,111,18,False,30,10,308,True,False,0,923,1
8.39e+17,832,380,239,237,252,15,134,0,331,0,False,3,10,185,False,False,0,615,1
8.05e+17,804,223,126,622,28,445,4997,2,204,109,False,83,10,168,False,False,1,317,1
42805105.0,657,956,137,393,87,369,1,16,362,0,False,318279,10,241,False,False,0,681,1
3350730149.0,608,193,0,857,260,8392,30,159,386,1361,False,5730,10,149,False,False,0,957,1
3242711672.0,561,384,0,470,60,20723,3,159,867,33,False,663,10,730,False,False,0,623,1
8.41e+17,834,297,0,0,28,0,30,0,795,0,False,0,10,63,True,True,0,454,1
3238422218.0,557,404,180,784,28,2800,3049,19,769,20941,False,17985,10,625,False,False,0,51,1
1914615907.0,98,135,0,733,111,939,0,21,736,1,False,626,10,774,True,False,0,174,1
4307950162.0,658,243,0,85,28,4896,8,2186,721,57638,False,57640,10,502,False,False,0,352,1
8.02e+17,801,633,100,133,28,1,331,1,177,15,False,29,10,308,True,False,0,863,1
2374920458.0,214,500,184,693,28,500,0,24,330,0,False,5719,10,10,True,False,0,812,1
2361501445.0,201,134,0,243,124,139,43,8,927,0,False,6345,10,441,False,False,0,171,1
7.84e+17,781,496,0,883,28,5,0,2,156,0,False,424,10,255,False,False,0,952,1
7.74e+17,773,282,93,277,28,1,498,0,482,103,False,102,10,308,True,False,0,419,1
1850074248.0,89,288,175,335,28,30,0,8,978,0,False,11572,10,797,False,False,0,429,1
7.11e+17,733,245,0,418,28,207,5,23,318,108,False,728,10,254,True,False,0,355,1
3038750682.0,513,150,398,607,345,45,0,13,926,0,False,81,10,575,False,False,0,1015,1
2946240832.0,462,507,0,188,28,190,187,20,215,1,False,11079,10,175,False,False,0,814,1
86297248.0,838,903,308,0,28,38,113,0,147,1,False,1,10,192,True,False,0,596,1
1937939858.0,106,70,33,452,28,197,0,82,725,0,False,684818,10,717,True,False,0,69,1
7.78e+17,775,1001,148,714,28,3,659,1,447,136,False,169,10,308,True,False,0,1011,1
4765790730.0,674,215,396,324,319,598,1,42,71,0,False,9684,11,468,True,False,0,305,1
386263630.0,637,760,223,190,80,88195,82994,1736,154,892,True,1933,10,230,True,False,0,382,1
3169494832.0,539,342,0,256,367,132,0,31,983,0,False,14516,8,784,True,False,0,550,1
8.32e+17,827,686,0,774,28,2,25,0,504,44,False,88,10,371,True,False,0,266,1
8.02e+17,801,400,0,0,28,187,4271,0,562,51,False,165,10,527,True,False,0,981,1
2465112602.0,244,503,0,0,28,8,5,6,645,0,False,27,10,638,True,False,0,60,1
575930104.0,719,828,0,711,28,879,1,151,351,2426,False,1217604,10,265,True,False,0,487,1
2244682986.0,160,523,0,266,30,12,0,7,496,2,False,8637,10,646,True,False,0,546,1
8.28e+17,823,325,0,0,28,9,25,0,752,400,False,385,19,544,True,False,0,762,1
7.82e+17,779,287,0,815,28,6,36,0,723,77,False,151,10,356,True,False,0,163,1
8.27e+17,822,428,0,166,28,0,32,0,993,59,False,82,10,360,True,False,0,456,1
8.04e+17,803,1046,50,211,28,1,337,0,196,38,False,30,10,308,True,False,0,1030,1
2553099692.0,275,251,439,410,118,211,1,31,679,0,False,46816,10,814,True,False,0,1040,1
2288902454.0,176,356,350,731,128,113,0,32,599,0,False,25120,10,681,False,False,0,564,1
8.23e+17,818,754,91,709,28,0,235,0,84,14,False,14,10,308,True,False,0,921,1
2612986777.0,319,656,0,663,28,1810,1,36,1012,24,False,35024,10,639,True,False,0,870,1
2900522030.0,444,563,0,765,28,58,0,18,718,0,False,7839,10,899,True,False,0,838,1
2614979671.0,320,837,0,752,104,86,28,16,864,127,False,211,10,552,False,False,0,911,1
2961844870.0,488,624,0,443,28,17,4,4,115,0,False,228,10,299,True,True,0,184,1
7.32e+17,745,539,0,804,28,14,593,0,798,1,False,4,10,537,True,False,0,633,1
2955118029.0,479,102,62,295,28,12,742,1,53,148,False,175,10,308,False,False,0,120,1
2954472170.0,471,895,279,377,28,35,2118,5,63,364,False,570,10,308,False,False,0,365,1
2944765452.0,460,57,0,0,28,5,69,0,663,2,False,0,10,63,True,True,0,680,1
7.37e+17,749,788,0,806,28,86,433,1,709,174,False,26,10,536,True,False,0,891,1
2500879824.0,255,68,0,68,57,29,10,16,705,0,False,5197,10,799,True,False,0,68,1
2208281420.0,143,693,321,60,304,1254,2,2852,560,3,False,335950,10,751,True,False,0,534,1
2620118677.0,324,1037,433,846,28,36,0,12,675,879,False,467,10,632,True,False,0,1026,1
7.2e+17,739,575,0,213,316,252,6,17,577,11,False,236,10,863,True,False,0,147,1
7.82e+17,779,811,0,52,28,2,52,0,809,87,False,128,10,373,True,False,0,471,1
8.14e+17,811,617,109,414,28,0,308,0,213,21,False,24,10,308,True,False,0,856,1
3302130449.0,585,765,0,409,28,52,1,15,883,0,False,15085,10,565,False,False,0,671,1
8.41e+17,834,757,0,0,28,0,30,0,788,0,False,0,10,63,True,True,0,58,1
2938368655.0,459,905,418,866,28,39,0,12,745,0,False,9729,10,656,True,False,0,968,1
4888553495.0,21,42,26,35,10,1421,2157,25,11,166,False,169,1,342,False,False,0,20,1
2981339967.0,493,230,142,723,36,1701,1,145,517,1,False,3105,10,766,True,False,0,331,1
8.41e+17,834,919,0,0,28,0,20,0,786,0,False,0,10,63,True,True,0,637,1
4872824255.0,705,692,392,782,28,17,0,6,920,0,False,1859,10,852,True,False,0,269,1
7.14e+17,735,944,0,596,211,82,1,18,797,0,False,2087,10,858,True,False,0,663,1
4859190222.0,702,627,215,433,28,1,398,0,285,31,False,61,10,278,True,False,0,191,1
8.26e+17,821,372,0,0,28,10,168,1,107,18,False,4,10,203,True,False,1,605,1
2945706375.0,461,78,405,463,28,69,1193,0,749,2,False,10,10,438,False,False,0,378,1
8.41e+17,834,205,0,0,28,4,140,0,580,0,False,1,10,395,True,True,0,897,1
2955066547.0,478,683,257,856,28,21,1880,5,52,305,False,454,10,308,False,False,0,888,1
2553308112.0,280,977,29,460,177,292,0,30,684,0,False,40166,10,661,True,False,0,996,1
4730417298.0,671,332,0,799,28,4419,1,129,515,12,False,10626,10,495,True,False,0,941,1
8.41e+17,834,375,0,0,28,0,18,0,785,0,False,0,10,63,True,True,0,773,1
181031309.0,88,748,0,334,94,1786,2525,21,652,1,False,136932,10,426,False,False,0,916,1
2503370119.0,256,524,397,238,116,148,1,18,799,0,False,178,10,653,False,False,0,93,1
1902490670.0,96,454,0,285,167,286,0,22,1052,0,False,94599,10,806,True,False,0,741,1
7.48e+17,758,556,0,0,28,85,0,5,392,0,False,205,10,49,True,False,0,830,1
3312793087.0,591,204,0,86,28,276,264,27,420,2,False,83013,10,264,False,False,0,292,1
8.41e+17,834,189,0,331,28,206,124,0,317,0,False,4,10,172,True,False,0,273,1
3381047014.0,614,532,40,257,234,81,1,10,530,0,False,2459,10,452,True,False,0,820,1
2497458150.0,253,698,0,290,62,74704,1,618,550,5919,False,49429,10,839,False,False,0,893,1
2862814830.0,421,459,0,679,340,212,2,54,728,0,False,8468,10,706,True,False,0,747,1
2824166663.0,403,241,34,589,236,116,1,9,815,0,False,4659,10,571,True,False,0,350,1
2230101666.0,154,65,56,406,81,371,1,32,989,2,False,3849,10,723,True,False,0,82,1
8.16e+17,812,807,0,854,28,12,1053,0,928,0,False,2,10,528,True,False,0,993,1
7.14e+17,735,585,167,67,217,156,2,12,796,4,False,7075,10,770,False,False,0,289,1
2854795632.0,416,615,0,511,28,17,0,6,637,1,False,0,8,308,True,False,0,178,1
3193947078.0,546,808,31,516,136,2482,1,94,1026,4,False,5597,10,674,False,False,0,447,1
8.38e+17,831,509,0,826,28,50,0,2,537,1,False,1557,10,432,True,False,0,972,1
3731933332.0,633,1005,0,691,28,404,621,9,449,12,False,1169,10,36,True,False,0,755,1
4384584201.0,660,904,229,523,28,175,2,20,235,2,False,8843,10,261,True,False,0,946,1
4766927149.0,676,1044,0,0,28,0,70,0,781,0,False,0,10,63,True,True,0,59,1
7.08e+17,732,786,249,453,28,5,0,4,307,0,False,4472,10,215,True,False,0,180,1
2789766403.0,366,240,0,77,28,662,0,67,467,0,False,56625,10,1,False,False,0,349,1
7.93e+17,788,752,134,422,28,4,492,0,151,57,False,76,10,308,True,False,0,920,1
7.16e+17,24,20,0,0,369,7,31,0,15,19,False,69,1,312,True,True,0,19,1
2954400200.0,469,774,120,740,28,11,1983,0,62,323,False,397,10,308,False,False,0,462,1
3033516893.0,511,511,0,890,28,152,374,0,844,47,False,1044,7,482,True,False,0,1044,1
8.4e+17,833,480,0,0,28,3,29,0,193,0,False,1,10,99,True,True,0,1046,1
2883449266.0,435,235,318,661,182,1264,1288,115,1041,0,False,24133,10,457,True,False,0,342,1
2794540623.0,371,706,0,118,28,128,1,16,465,1,False,3533,10,67,False,False,0,690,1
8.29e+17,824,816,0,315,28,0,26,0,998,47,False,65,10,376,True,False,0,479,1
7.96e+17,791,178,0,343,28,46,20,8,964,0,False,516,10,416,True,False,0,887,1
7.62e+17,28,45,0,38,369,684,68,5,16,6,False,9645,4,338,False,False,1,41,1
2360867960.0,198,238,140,665,28,7,0,5,267,0,False,104,13,78,False,False,0,346,1
8.27e+17,822,257,0,0,28,20,300,0,258,6,False,1,10,207,True,False,0,368,1
3401604683.0,617,968,346,556,72,3745,0,171,579,0,False,3063,10,764,True,False,0,702,1
1378013310.0,67,149,238,227,222,35906,35744,130,343,864,False,3027,10,200,True,False,0,197,1
2781522928.0,361,319,244,701,28,78,2,5,450,1,False,677,10,300,True,False,0,517,1
2833137944.0,407,943,0,367,28,68,0,18,572,2,False,2407,10,586,True,False,0,793,1
1915192916.0,99,160,0,873,28,51,2,24,737,4,False,18514,10,871,True,False,0,221,1
2300333096.0,179,707,0,813,28,12349,5,142,760,203,False,20547,10,623,False,False,0,898,1
3553844302.0,627,401,0,0,28,65,220,5,472,1,False,24,10,133,True,False,0,646,1
8.41e+17,834,798,198,0,28,4,70,0,226,1,False,1,10,112,False,False,1,930,1
2429577848.0,238,1007,129,342,109,627,10,26,644,6,False,1634,10,660,False,False,0,757,1
2273662856.0,169,518,0,95,28,83,6,13,854,1,False,13849,10,696,False,False,0,698,1
7.7e+17,770,962,255,524,28,4,537,0,432,90,False,103,10,308,True,False,0,464,1
2661230324.0,332,352,46,794,98,864,5,62,767,0,False,23022,11,601,False,False,0,560,1
4638992359.0,664,649,0,618,28,4937,5,135,992,0,False,1641,10,487,True,False,0,706,1
2372788392.0,212,389,0,694,28,307,4,14,328,5,False,2060,10,66,True,False,0,677,1
2649864229.0,327,98,0,448,28,242,1,36,1013,20,False,69791,10,818,False,False,0,113,1
7.16e+17,736,258,0,0,28,777,4732,0,484,0,False,0,7,308,True,False,0,874,1
3296811423.0,579,809,144,738,28,10,0,9,800,0,False,5205,10,795,False,False,0,468,1
3004140602.0,500,1004,0,681,28,43,0,0,672,0,False,2507,10,689,False,False,0,745,1
235725501.0,194,725,432,321,178,3246,2757,79,118,6466,False,69884,10,214,True,False,0,327,1
2791288752.0,369,900,0,164,28,0,0,5,570,183,False,1,11,308,False,False,0,606,1
2427853874.0,237,921,61,80,28,107,1,17,486,0,False,16414,10,592,False,False,0,638,1
2902966336.0,450,610,114,330,28,299,42,10,915,0,False,26508,10,456,False,False,0,173,1
2954077559.0,465,648,193,623,28,17,1903,1,58,311,False,366,10,277,False,False,0,218,1
7.93e+17,788,763,0,0,28,22,201,0,300,7,False,8,7,91,True,False,0,692,1
2336034588.0,188,780,38,834,31,33,1,6,591,2,False,1029,10,896,True,False,0,421,1
2570281736.0,292,465,0,640,191,12415,402,122,611,201,False,5986,10,492,False,False,0,759,1
2465313098.0,245,371,341,382,28,99348,3,7,738,4,False,428,10,737,False,False,0,604,1
3887467873.0,639,742,424,58,28,27481,1,265,125,4,False,42940,10,266,True,False,0,872,1
7.7e+17,770,422,0,540,28,305,29,7,430,3,False,162,10,29,True,False,0,688,1
2360784260.0,197,157,209,563,28,98,48,14,271,4,False,2830,10,69,True,False,0,215,1
3328511613.0,599,1015,383,588,261,514,0,50,947,0,False,7455,10,762,False,False,0,1016,1
2820127624.0,397,171,95,72,49,495,1,33,158,0,False,4756,10,42,True,False,0,249,1
22195977.0,9,46,5,40,7,275,252,6,2,103,False,755,1,341,False,False,0,46,1
2944562226.0,14,39,0,0,369,0,15,0,17,0,False,0,1,308,True,True,0,15,1
7.83e+17,780,185,0,812,28,0,33,0,811,56,False,83,10,384,True,False,0,717,1
8.16e+17,812,770,0,0,28,3,63,0,757,0,False,1,10,353,True,False,0,543,1
7.59e+17,765,634,0,0,28,4,102,0,759,0,False,1,10,390,True,True,0,975,1
4841621954.0,685,717,326,472,28,1,367,0,112,29,False,37,10,281,True,False,0,190,1
2847866239.0,413,976,0,685,28,337,2,42,1046,12,False,7870,10,588,True,False,0,718,1
4060780810.0,645,188,0,92,28,1599,3,3,1050,2,False,18100,11,504,True,False,0,665,1
2727019322.0,347,999,0,620,28,26,4,5,909,0,False,3799,10,897,True,False,0,742,1
2205976656.0,140,805,0,281,28,10250,10378,194,888,211,False,262067,10,637,True,False,0,457,1
195737016.0,8,38,25,33,24,43869,4786,69,14,125,False,120082,1,332,False,False,0,23,1
8.4e+17,833,949,76,363,268,4,28,0,461,0,False,2,10,106,True,False,1,1041,1
8.4e+17,833,768,0,0,28,2,41,0,303,0,False,1,10,162,True,False,0,402,1
8.25e+17,820,194,281,505,28,0,264,0,97,29,False,51,10,308,True,False,0,304,1
7.96e+17,791,227,0,239,28,21,0,7,201,1,False,65,10,220,True,False,0,703,1
86391789.0,839,547,366,629,28,483883,0,4614,148,0,False,62634,10,158,False,False,0,118,1
7.46e+17,757,745,225,0,197,461,873,0,381,0,False,126,13,221,True,False,0,359,1
70819324.0,795,443,0,0,28,4,32,0,976,0,False,29,10,533,True,True,0,725,1
8.26e+17,821,427,0,592,28,0,14,0,763,81,False,95,10,372,True,False,0,265,1
7.42e+17,754,466,130,756,28,788,0,7,370,0,False,2358,10,466,False,False,1,760,1
4840697772.0,683,216,84,583,28,1,319,0,109,19,False,25,10,286,True,False,0,308,1
740492497.0,796,545,0,0,28,2,101,0,660,2,False,7,10,396,True,False,0,114,1
8.05e+17,804,495,68,349,28,15,3,2,232,0,False,401,10,271,False,False,0,314,1
3337061638.0,600,484,354,109,290,1645,1893,14,377,6,False,5024,10,127,False,False,0,792,1
2362955472.0,202,731,0,220,28,6,0,4,272,0,False,11,11,72,True,False,0,330,1
1917793657.0,101,172,0,730,91,337,2,40,827,0,False,28941,10,654,True,False,0,250,1
2324643883.0,187,846,407,0,28,67,0,13,589,1,False,144,10,727,False,False,0,940,1
2802530325.0,384,83,0,0,144,743,14,163,564,0,False,21164,10,458,False,False,0,91,1
7.38e+17,750,861,0,0,28,179,1,10,961,0,False,1149,10,877,True,False,0,944,1
2822553126.0,400,844,0,162,183,33,38,8,732,0,False,17,10,695,True,False,0,504,1
3440257097.0,621,303,75,329,44,332,242,16,910,2,False,366,10,501,False,False,0,472,1
7.49e+17,759,554,0,0,28,61,0,3,397,0,False,81,10,293,True,False,0,828,1
4854705852.0,697,1038,236,526,28,2,341,0,281,29,False,44,10,308,True,False,0,788,1
2194540786.0,135,69,192,280,318,347,147,2,171,169,False,10042,10,188,True,False,1,477,1
4707039502.0,670,505,197,478,28,4,24,0,598,1,False,0,10,63,True,True,0,75,1
7.7e+17,770,277,0,371,320,113,1,5,742,0,False,776,10,497,True,False,0,413,1
7.54e+17,761,414,0,0,28,5,93,0,987,5,False,1,10,394,True,False,0,234,1
1207571503.0,58,191,70,49,65,98,45,28,512,38,False,223659,8,425,True,False,0,130,1
8.41e+17,834,255,254,0,28,47,65,0,311,0,False,3,10,166,True,False,1,366,1
2929068535.0,456,591,250,54,193,49,2,17,657,7,False,323,10,614,True,False,0,600,1
8.24e+17,819,284,0,184,28,1,38,0,933,67,False,97,10,363,True,False,0,423,1
707769469.0,22,5,1,13,5,10832,2673,42,3,2413,False,34971,1,347,False,False,0,0,1
8.26e+17,821,211,0,413,28,0,26,0,762,21,False,23,10,355,True,False,0,300,1
2966482749.0,489,155,390,839,28,168,224,29,1004,432,False,7028,10,838,False,False,0,213,1
60261918.0,721,393,253,383,147,133554,95060,1455,411,1453,False,40763,10,206,False,False,0,641,1
8.19e+17,815,632,0,788,28,102,1,5,930,0,False,266,10,417,True,False,0,862,1
2306166067.0,181,54,0,0,28,4369,0,48,859,0,False,1542,10,849,True,False,0,56,1
3765991992.0,635,842,212,674,208,970,1,73,724,0,False,2023,10,486,False,False,0,499,1
2355397358.0,193,485,0,570,28,13,0,2,511,0,False,1947,10,642,True,False,0,794,1
28668072.0,423,71,0,128,122,104938,1064,482,346,11928,True,18504,10,234,False,False,0,71,1
1641959030.0,76,181,329,555,28,481,0,78,433,0,False,6391,10,140,True,False,0,510,1
3091533046.0,530,860,0,795,67,712,3,32,542,0,False,24996,10,887,True,False,0,876,1
7.24e+17,740,165,121,446,28,23,121,0,340,62,False,16,10,208,True,False,0,235,1
847720063.0,836,534,0,0,28,32,1582,0,1053,0,False,4,13,526,True,True,0,818,1
8.28e+17,823,662,0,780,28,132,1,10,753,2,False,503,10,640,False,False,0,226,1
3063598804.0,15,33,22,12,22,6212,6397,136,43,329,False,206723,1,348,False,False,0,33,1
7.06e+17,730,209,0,84,28,2807,1,140,538,3,False,1470,10,825,True,False,0,299,1
2810297102.0,390,309,0,372,321,2339,1,138,822,0,False,3625,10,785,False,False,0,495,1
1203840834.0,57,850,314,683,139,6645,1,191,850,168,False,8416,10,494,False,False,0,529,1
3243820756.0,562,281,155,389,238,2271,3,110,702,0,False,15514,10,485,False,False,0,417,1
2363567209.0,203,820,190,566,253,261,0,10,275,6,False,3410,10,30,True,False,0,935,1
3345817235.0,603,658,0,792,28,93,1,16,871,0,False,29804,10,803,True,False,0,230,1
7.4e+17,752,711,0,0,28,2,31,0,394,159,False,1,10,138,True,False,0,635,1
252903217.0,270,514,0,319,28,38,835,0,1000,0,False,4,10,308,True,False,0,653,1
563838090.0,717,231,54,232,137,5280,6,164,344,9,False,17341,10,167,False,False,0,332,1
